node_id,CONSUM,code
37559,14,PR0010103
3756,284,PR0023972
37560,46,PR0010104
37561,93,PR0010112
37562,12660,PR0010111
37563,12660,PR0010110
37564,5665,PR0010109
37565,5665,PR0010108
37566,46,PR0010107
37567,116,PR0010106
37568,46,PR0010105
37569,93,PR0010099
37570,172,PR0010101
37571,54,PR0010100
37601,51,PR0010091
37602,19,PR0010092
37603,132,PR0010090
37604,7,PR0010089
37605,0,PR0010088
37606,22,PR0010087
37607,94,PR0010097
37608,26,PR0010096
37609,1,PR0010095
37610,1,PR0010094
37611,12,PR0010093
37612,40,PR0010086
37613,30,PR0010078
37628,112,PR0010084
37629,112,PR0010083
37630,112,PR0010082
37631,4,PR0010081
37632,14,PR0010080
37633,30,PR0010079
37634,32,PR0002969
37635,39,PR0002968
37636,98,PR0002966
37637,160,PR0002967
37638,60,PR0002970
37639,52,PR0002965
37640,72,PR0002964
37641,80,PR0002962
37642,24,PR0002963
37643,94,PR0010098
37653,54,PR0010075
37654,132,PR0010076
37655,30,PR0010077
37657,10,PR0010209
3766,204,PR0023971
37676,120,PR0002660
37677,96,PR0002658
37678,2025,PR0002655
37679,427,PR0002656
37680,3,PR0002652
37681,192,PR0002651
37682,81,PR0002657
37683,255,PR0002648
37684,255,PR0002647
37685,10,PR0002646
37686,255,PR0002645
37711,220,PR0002915
3773,620,PR0023970
3776,12860,PR0023969
37761,168,PR0010193
37797,16,PR0002827
37799,69,PR0002732
37800,0,PR0002733
37801,0,PR0002867
37802,51,PR0002866
37803,228,PR0002865
37804,148,PR0002864
37805,108,PR0002863
37806,252,PR0002862
37807,1260,PR0002860
37808,76,PR0002859
37809,88,PR0002858
37810,20,PR0002857
37811,35,PR0002851
37812,105,PR0002850
37813,198,PR0002848
37814,132,PR0002849
37816,60,PR0002852
37817,155,PR0002856
37818,95,PR0002853
37819,30,PR0002854
37821,8144,PR0002855
37826,8144,PR0002685
37827,96,PR0002700
37828,57,PR0002698
37829,128,PR0002699
37830,96,PR0002701
37831,93,PR0002705
37833,129,PR0002706
37835,80,PR0002711
37836,120,PR0002703
37838,2,PR0002702
37839,104,PR0003341
37841,78,PR0002704
37843,220,PR0002697
37845,18,PR0002696
37846,54,PR0002682
37848,244,PR0002681
37849,260,PR0002680
37850,42,PR0002677
37851,123,PR0002678
37852,56,PR0002676
37853,2,PR0002679
37856,16,PR0002683
37857,282,PR0002666
37860,0,PR0002924
37861,530,PR0002923
37862,220,PR0002922
37863,88,PR0002921
37864,600,PR0002890
37865,2109,PR0002861
37866,81,PR0002876
37867,50,PR0002869
3787,39620,PR0023968
3789,284,PR0023967
37903,165,PR0002830
37904,182,PR0002829
37905,168,PR0002734
37906,60,PR0002735
37907,165,PR0002736
37908,196,PR0002828
37909,144,PR0002707
37911,126,PR0002709
37912,126,PR0002710
37913,36,PR0002708
37914,5,PR0002714
37915,168,PR0002712
37916,87,PR0002713
37917,100,PR0002715
37918,129,PR0002722
37919,400,PR0002716
37920,55,PR0002717
37921,180,PR0002718
37922,164,PR0002719
37923,136,PR0002727
37924,150,PR0002726
37925,39,PR0002720
37926,45,PR0002721
37927,32,PR0002723
37928,54,PR0002725
37929,45,PR0002724
37930,310,PR0003311
37931,21,PR0002674
37932,126,PR0002675
37933,60,PR0002673
37934,174,PR0002671
37935,92,PR0002672
3794,284,PR0023966
3799,204,PR0023965
38,123,PR0024354
38014,1900,PR0011256
38015,1900,PR0011255
38016,1900,PR0011254
38017,1900,PR0011253
38018,10878,PR0011257
38022,1900,PR0011252
38023,1900,PR0011251
38024,11076,PR0011244
38025,11076,PR0011243
38026,1900,PR0011242
38028,1900,PR0011241
38029,1900,PR0011240
38030,245,PR0011233
38032,75,PR0011234
38033,75,PR0011235
38034,75,PR0011236
38036,369,PR0011237
38037,369,PR0011238
38038,228,PR0011239
3805,32,PR0023964
38056,10878,PR0011258
38057,11076,PR0011245
38058,10878,PR0011246
38059,90,PR0011247
3806,1410,PR0023963
38064,11076,PR0011250
38065,10878,PR0011249
38066,10878,PR0011248
38068,10878,PR0011259
38070,10878,PR0011260
38076,245,PR0020102
38097,375,PR0001482
38109,9792,PR0011229
3814,39620,PR0023962
38154,140,PR0001718
38169,1350,PR0011230
38179,1000,PR0011227
3818,936,PR0001445
38230,2670,PR0015189
38232,14220,PR0011221
38238,111,PR0015170
38242,96,PR0001594
38243,245,PR0004119
38245,75,PR0015154
38267,290,PR0015145
38278,2860,PR0011220
3829,2562,PR0023961
383,582,PR0024312
38341,333,PR0011223
38342,322,PR0011222
38354,13664,PR0011224
38359,3455,PR0011225
38365,17640,PR0011226
3841,4527,PR0023960
38469,20735,PR0004252
38470,20735,PR0004251
3850,537,PR0023959
38507,8289,PR0011171
38520,8289,PR0011170
38521,12,PR0011172
38522,12,PR0011173
38523,80082,PR0011176
38524,80082,PR0011174
38526,80082,PR0011175
38528,80082,PR0004254
38532,13437,PR0004240
38533,13437,PR0004241
38534,156,PR0004242
38535,13437,PR0004243
38536,20735,PR0004249
38537,270,PR0004248
38538,270,PR0004247
38539,210,PR0004246
38540,434,PR0004245
38541,156,PR0004244
38542,350,PR0004293
38543,115,PR0004292
38544,258,PR0004291
38545,355,PR0004290
38546,126,PR0004288
38547,210,PR0004289
38548,1169,PR0004275
38549,126,PR0004273
38550,99,PR0004272
38551,387,PR0004271
38552,66,PR0004270
38553,66,PR0004269
38554,98,PR0004268
38555,128,PR0004267
38556,84,PR0004266
38557,150,PR0004265
38558,96,PR0004264
38559,1498,PR0004263
38560,240,PR0004262
38561,312,PR0004260
38562,312,PR0004259
38563,436,PR0004258
38564,436,PR0004256
38565,436,PR0004257
38582,600,PR0011215
38583,600,PR0011214
38584,600,PR0011212
38585,10,PR0011213
38586,600,PR0011211
38587,36,PR0011210
38588,57,PR0011209
38589,57,PR0011208
3859,2346,PR0023957
38590,245,PR0011207
38591,10878,PR0011192
38598,600,PR0011194
38599,10878,PR0011193
386,582,PR0024311
3860,1736,PR0023958
38602,600,PR0011204
38604,600,PR0011205
3863,2562,PR0023956
38640,13508,PR0004221
38641,22482,PR0004228
38642,22482,PR0004227
38643,6800,PR0004226
38644,13275,PR0004234
38645,13275,PR0004233
38646,13275,PR0004232
38647,13275,PR0004238
38648,13275,PR0004237
38649,8289,PR0004229
38651,8289,PR0004225
38652,8289,PR0004235
38653,13437,PR0004239
38654,20735,PR0004250
38655,13508,PR0004222
38656,12,PR0004362
38657,12,PR0004223
38658,80082,PR0004255
38659,150,PR0011191
38672,210,PR0011180
38673,350,PR0011179
38675,252,PR0011177
38679,72,PR0011188
3868,4830,PR0023955
38681,320,PR0011190
38684,320,PR0011185
38685,220,PR0011184
38686,174,PR0011183
38688,16,PR0011181
38753,10878,PR0011196
38754,10878,PR0011195
38755,10878,PR0011197
38757,10878,PR0011200
38760,10878,PR0011198
38761,90,PR0011199
38762,19383,PR0011202
38763,19383,PR0011201
3878,66,PR0023954
38785,265,PR0004043
38786,184,PR0004042
38787,260,PR0004041
38788,108,PR0004039
38789,108,PR0004040
38790,240,PR0004054
38791,205,PR0004053
38792,176,PR0004052
38793,88,PR0004051
38794,320,PR0004050
38795,320,PR0004049
38796,9285,PR0004047
38797,9285,PR0004048
38798,102,PR0004057
38799,220,PR0004055
388,582,PR0024310
38800,198,PR0004010
38801,930,PR0004011
38802,930,PR0004012
38803,140,PR0004013
38804,0,PR0004014
38805,150,PR0004056
38807,108,PR0004061
3884,84,PR0010417
38841,90,PR0004064
38842,19383,PR0004065
38843,19383,PR0004029
38844,19383,PR0004028
38845,7140,PR0004037
38846,7140,PR0004036
38847,190,PR0004188
38848,90,PR0004216
38849,90,PR0004215
38850,90,PR0004214
38851,10878,PR0004182
38852,90,PR0004183
38853,90,PR0004185
38854,90,PR0004206
38856,90,PR0004207
38857,12512,PR0004209
38859,7140,PR0004038
3888,2,PR0023953
38889,222,PR0002001
38928,150,PR0003972
38929,150,PR0001999
38930,222,PR0002002
38931,472,PR0004027
38932,1450,PR0004026
38933,472,PR0004025
38934,472,PR0004024
38935,88,PR0004023
38936,34,PR0003999
38937,400,PR0004001
38938,48,PR0004000
38939,1450,PR0004035
3894,4527,PR0023952
38940,1450,PR0004034
38941,108,PR0004032
38942,1450,PR0004033
38943,280,PR0003987
38944,54,PR0003985
38945,36,PR0003986
38946,84,PR0003984
38947,160,PR0003982
38948,1111,PR0003975
38950,36,PR0003976
38951,695,PR0003977
38953,294,PR0003981
38954,90,PR0003980
38955,260,PR0004003
38956,400,PR0004004
38957,64,PR0004005
38958,64,PR0004002
38959,6,PR0004006
38960,110,PR0004007
38961,376,PR0004008
38962,1428,PR0004058
38963,294,PR0004045
38964,246,PR0004044
38965,102,PR0004046
38966,180,PR0004009
3897,537,PR0023951
3899,537,PR0023950
39,3185,PR0024353
390,582,PR0024309
39011,4365,PR0011162
39012,69,PR0011163
39015,1792,PR0011154
39020,69,PR0011161
39025,1792,PR0011160
39026,1792,PR0011157
39028,117,PR0011158
39032,147,PR0011159
3904,2848,PR0023949
39044,280,PR0001273
39045,1792,PR0001272
39046,438,PR0001271
39047,36,PR0001206
39048,18,PR0001270
39049,84,PR0001205
3905,2346,PR0023948
39050,12,PR0001204
39051,240,PR0001200
39053,69,PR0005307
3907,2346,PR0023947
39070,156,PR0020104
39083,24,PR0001279
39091,4,PR0000985
39092,322,PR0000986
39094,0,PR0001295
39095,124,PR0004213
39096,228,PR0004169
39097,87413,PR0004186
39098,87413,PR0004187
39130,48,PR0004166
3916,123,PR0023946
392,582,PR0024308
3920,0,PR0030347
3921,0,PR0030348
3923,0,PR0030327
39243,168,PR0015305
39322,150,PR0015301
39332,140,PR0015298
3938,33,PR0023944
39394,234,PR0015292
394,5225,PR0024307
3942,2529,PR0023943
39426,148,PR0004149
39427,170,PR0004150
39428,170,PR0004151
39429,180,PR0004152
39430,234,PR0004153
39431,234,PR0004154
39432,180,PR0004144
39433,152,PR0004146
39434,147,PR0004148
39435,168,PR0004145
39436,52,PR0004167
39437,168,PR0004168
39438,205,PR0004165
39439,264,PR0004162
39440,115,PR0004163
39441,624,PR0004164
39442,324,PR0004155
39443,65,PR0004156
39444,585,PR0004160
39445,624,PR0004159
39446,15,PR0004157
39447,186,PR0004158
39448,180,PR0004143
39449,256,PR0004161
39450,75,PR0004142
39451,42,PR0004141
39452,42,PR0004140
39453,112,PR0004139
39454,176,PR0004128
39455,60,PR0004172
39456,99,PR0004173
39458,240,PR0004174
39459,200,PR0004127
39460,180,PR0004175
39461,72,PR0004181
39462,100,PR0004171
39463,140,PR0004180
39464,48,PR0004170
39505,7,PR0004098
39506,147,PR0004099
39507,162,PR0004106
39508,162,PR0004107
39509,0,PR0004122
39510,200,PR0004126
39511,34,PR0004125
39513,125,PR0004100
39514,320,PR0004123
39515,320,PR0004124
39516,81,PR0004130
39517,168,PR0004131
39518,264,PR0004132
39519,175,PR0004135
39521,150,PR0004133
39522,258,PR0004138
39523,273,PR0004136
39524,115,PR0004137
39525,114,PR0004095
39526,7,PR0004097
39527,259,PR0004096
39528,125,PR0004101
39529,74,PR0004094
39530,60,PR0004129
39531,195,PR0004178
39532,88,PR0004177
39533,95,PR0004176
39534,180,PR0004196
39535,144,PR0004195
39536,195,PR0004193
39537,195,PR0004194
39538,24,PR0004200
39540,24,PR0004201
39541,40,PR0004179
39542,195,PR0004192
39543,4986,PR0004204
39544,12512,PR0004205
39545,195,PR0004191
39546,12512,PR0004190
39548,1000,PR0004203
39549,80,PR0004018
39550,150,PR0004019
39551,180,PR0004017
39552,1000,PR0004031
39553,19383,PR0004030
39554,175,PR0004189
39556,380,PR0001689
39562,290,PR0004093
39591,108,PR0015291
39592,87,PR0015290
39593,312,PR0015289
39642,51584,PR0015286
39650,99,PR0004080
39651,75,PR0004078
39652,180,PR0004079
39653,27,PR0004083
39654,48,PR0004084
39655,228,PR0004086
39656,116,PR0004085
39658,132,PR0004103
39659,76,PR0004102
39660,54,PR0004087
39661,34,PR0004089
39662,87,PR0004091
39663,87,PR0004092
39664,522,PR0004090
39665,34,PR0004088
39666,140,PR0004198
39667,27,PR0001685
39668,138,PR0001690
39669,63,PR0004197
39670,144,PR0004199
39688,3430,PR0015282
39695,3455,PR0001679
397,5225,PR0024306
39720,4760,PR0015280
39725,17640,PR0015276
39734,16317,PR0015274
39736,232,PR0004020
39737,342,PR0004015
39738,210,PR0004016
39739,159,PR0003965
39740,114,PR0003966
39741,145,PR0001838
39742,138,PR0001839
39743,160,PR0003967
39744,125,PR0003968
39745,260,PR0003973
39746,100,PR0003970
39747,294,PR0001840
39748,65,PR0001851
39749,30,PR0001852
39750,16317,PR0001830
39751,234,PR0001828
39752,234,PR0001827
39753,76,PR0001826
39754,6,PR0001997
39755,6,PR0001887
39756,234,PR0001825
39757,234,PR0001829
39758,150,PR0001998
39759,232,PR0004021
39760,464,PR0004022
39761,56,PR0003969
39762,18,PR0003989
39763,18,PR0003990
39764,18,PR0003991
39765,36,PR0003992
39766,18,PR0003993
39767,1474,PR0003994
39768,342,PR0003995
39769,504,PR0003996
39770,3016,PR0003997
39771,59,PR0003998
39772,468,PR0003974
39773,266,PR0003988
39781,18900,PR0015272
39782,13664,PR0015273
39791,1548,PR0015271
39792,816,PR0015270
39793,1692,PR0015269
39796,2772,PR0015268
39811,980,PR0015267
39812,2926,PR0015266
39813,16035,PR0015265
39820,1325,PR0015264
39823,9440,PR0015263
39824,240,PR0001686
39825,3455,PR0001680
39826,105,PR0001681
39827,2058,PR0001688
39828,2058,PR0001687
39829,51584,PR0001853
39830,945,PR0001703
39831,2772,PR0001696
39832,59200,PR0001697
39833,1325,PR0001698
39834,980,PR0001847
39835,16035,PR0001848
39836,2926,PR0001850
39837,3206,PR0001849
39838,16035,PR0001846
39839,16317,PR0001844
39840,18900,PR0001845
39841,3790,PR0001695
39842,2058,PR0001691
39843,3430,PR0001692
39844,4002,PR0003964
39845,15480,PR0003963
39846,3430,PR0001693
39847,4760,PR0001694
39848,23982,PR0001842
39849,17640,PR0001834
39850,17640,PR0001833
39851,23982,PR0001832
39852,294,PR0001841
39853,3610,PR0001836
39854,4002,PR0001837
39855,84,PR0001831
39857,108,PR0015262
39884,38,PR0015261
39890,168,PR0015260
399,5225,PR0024304
39913,168,PR0001586
39914,375,PR0001587
39915,516,PR0001588
39916,516,PR0001589
39917,87,PR0001481
39918,375,PR0001595
39919,48,PR0001585
39920,0,PR0001485
39921,656,PR0001489
39922,216,PR0001486
39923,60,PR0001488
39924,60,PR0001487
39925,168,PR0001483
39926,120,PR0001490
39927,72,PR0001484
39928,104,PR0001480
39929,104,PR0001590
39934,200,PR0015259
39937,40,PR0015258
39939,40,PR0015257
39952,7452,PR0015255
39956,7452,PR0015254
39960,85,PR0015252
39961,85,PR0015253
39966,21029,PR0015251
39969,21029,PR0015250
39977,22176,PR0015249
39978,22176,PR0015248
3998,2322,PR0023942
39988,16576,PR0015247
39989,16576,PR0015246
400,5225,PR0024305
40040,266,PR0015306
40042,266,PR0015243
40051,8940,PR0015242
40059,1728,PR0015241
40060,1728,PR0015240
40069,1288,PR0001891
40100,4941,PR0015239
40102,1430,PR0015238
40105,9170,PR0015244
40106,9170,PR0015245
40107,38544,PR0001605
40108,16944,PR0001606
40109,536,PR0001591
40110,75,PR0001592
40111,0,PR0001443
40112,5772,PR0001440
40113,1170,PR0001439
40114,2250,PR0001444
40115,4511,PR0001892
40116,5319,PR0001610
40117,1353,PR0001491
40118,4511,PR0001477
40119,5772,PR0001478
40120,6501,PR0001479
40121,12002,PR0001604
40122,12002,PR0001603
40123,12002,PR0001602
40124,12002,PR0001601
40125,536,PR0001599
40126,536,PR0001600
40127,200,PR0001593
40128,430,PR0001777
40144,1248,PR0015237
40152,1248,PR0001632
4019,22977,PR0023940
4020,22977,PR0023941
40221,2354,PR0001629
40233,14150,PR0015235
40234,14150,PR0015234
40235,9720,PR0015233
40237,4576,PR0001631
4024,22977,PR0023939
4025,22977,PR0023938
40256,4296,PR0001642
4026,22977,PR0023937
403,15639,PR0024303
40305,472,PR0015199
4032,29,PR0023936
40321,155,PR0015198
40322,104,PR0015197
40323,120,PR0015196
40326,4020,PR0015236
4033,26795,PR0023935
4034,26795,PR0023934
40346,4510,PR0001474
40347,23966,PR0001608
40348,23966,PR0001475
40349,1441,PR0001611
40350,635,PR0001613
40351,1688,PR0001614
40352,108,PR0001786
40353,4510,PR0001615
40354,635,PR0001616
40355,2422,PR0001617
40357,273,PR0001618
40359,168,PR0001637
40360,83072,PR0001636
40361,1248,PR0001635
40362,36,PR0001508
40363,138,PR0001507
40365,160,PR0001894
40366,474,PR0001496
40367,2354,PR0001630
40369,4576,PR0001509
40370,0,PR0001623
40371,4020,PR0001633
40372,4020,PR0001622
40373,2196,PR0001893
40374,115,PR0001877
40375,1248,PR0001634
40376,3234,PR0001640
40377,1002,PR0001638
40378,8500,PR0001639
40379,3234,PR0001641
40380,8500,PR0001526
40381,3048,PR0001505
40383,7140,PR0001654
40384,11640,PR0001515
40385,966,PR0001612
40386,18592,PR0001643
40387,5368,PR0001644
40390,684,PR0001621
40391,5368,PR0001645
40392,387,PR0001655
40393,1026,PR0001656
4041,26795,PR0023932
40422,1544,PR0015195
4043,26795,PR0023933
40447,13665,PR0015193
40448,36144,PR0015194
4046,26795,PR0023930
40463,14220,PR0015192
40465,2670,PR0015190
4047,26795,PR0023931
40473,36144,PR0015186
40474,36144,PR0015185
405,15639,PR0024302
40501,7140,PR0015184
40502,9464,PR0015188
40503,9464,PR0015187
40504,258,PR0015183
40505,258,PR0015182
40506,1071,PR0015181
40507,53372,PR0015180
40508,53372,PR0015179
40509,1872,PR0015178
40510,308,PR0015177
40511,248,PR0015176
40512,10716,PR0001726
40513,14220,PR0001511
40514,24,PR0001760
40515,60,PR0001759
40516,1350,PR0001758
40517,13665,PR0001541
40518,6512,PR0001755
40519,1080,PR0001752
40521,910,PR0001756
40522,54,PR0001751
40523,4,PR0001750
40524,36144,PR0001748
40525,0,PR0001749
40526,216,PR0001753
40527,40525,PR0001540
40528,4249,PR0001757
40529,7140,PR0001653
40532,10716,PR0015175
40600,189,PR0015174
40607,189,PR0015173
40614,2322,PR0015172
40619,2322,PR0015171
40622,200,PR0015169
40631,0,PR0015168
40632,0,PR0015167
4064,3,PR0023929
40641,880,PR0015166
4067,5,PR0023928
40697,393,PR0001727
40699,5973,PR0002561
407,582,PR0024301
40700,189,PR0002560
40701,19960,PR0002815
40702,33242,PR0002816
40703,5726,PR0002814
40704,33242,PR0002817
40706,33242,PR0002818
40707,19960,PR0002807
40708,19960,PR0002808
40710,2456,PR0002809
40711,459,PR0002806
40713,459,PR0002805
40714,4214,PR0002804
40715,200,PR0002603
40716,200,PR0002604
40717,111,PR0002605
40718,33242,PR0002606
40719,472,PR0002762
40720,5726,PR0002813
40721,2456,PR0002812
40722,2456,PR0002811
40723,2456,PR0002810
40724,472,PR0002637
40725,472,PR0002764
40726,4,PR0002782
40727,54,PR0002781
40728,695,PR0001542
40729,189,PR0002568
40730,189,PR0002569
40731,393,PR0002567
40732,189,PR0002559
40733,35557,PR0002558
40734,35557,PR0002557
40735,2040,PR0002556
40736,1107,PR0001895
40737,189,PR0002570
40738,24,PR0002607
40739,610,PR0002761
40740,472,PR0002763
40748,1008,PR0015165
40777,6,PR0011166
40784,6,PR0011167
40797,2670,PR0015191
40812,992,PR0011168
40824,385,PR0003594
40830,385,PR0011165
40836,185,PR0003596
40840,2844,PR0003609
40841,928,PR0003605
40843,95,PR0003599
40845,95,PR0003598
40887,133,PR0004115
409,582,PR0024300
40901,234,PR0015157
40902,144,PR0004109
40903,1960,PR0004110
40904,60,PR0004120
40905,252,PR0004111
40906,112,PR0004118
40907,504,PR0004114
40908,133,PR0004117
40909,133,PR0004116
40910,96,PR0001596
40911,133,PR0001598
40912,125,PR0001597
40913,128,PR0004113
40914,120,PR0004108
40915,100,PR0004121
40916,460,PR0004134
40932,205,PR0015155
40939,234,PR0015152
40944,185,PR0015151
40947,124,PR0015150
40949,124,PR0015149
40951,24,PR0015148
40956,213,PR0015147
40959,141,PR0015146
40966,138,PR0015144
40969,2376,PR0015143
40972,2376,PR0015142
40973,22176,PR0015141
40974,2376,PR0015140
40977,21029,PR0015139
40980,7112,PR0015138
40984,8789,PR0015137
40990,78,PR0015136
40993,2860,PR0015135
40996,690,PR0015134
40997,96,PR0015133
41014,1557,PR0015132
4103,4653,PR0023926
41036,205,PR0004112
41037,165,PR0004211
41038,195,PR0001787
41039,3655,PR0001785
4104,8484,PR0023925
41040,1068,PR0001784
41041,0,PR0001783
41042,175,PR0001781
41043,6875,PR0001782
41044,24,PR0001780
41045,162,PR0001788
41046,312,PR0001794
41047,54,PR0001791
41048,170,PR0001792
41049,1386,PR0001795
41050,228,PR0004105
41051,140,PR0004081
41052,360,PR0004082
41053,105,PR0004104
41055,1576,PR0015129
41056,1576,PR0015130
4106,3808,PR0023924
41084,168,PR0015127
411,582,PR0024299
4111,950,PR0003910
41113,405,PR0015126
41114,36,PR0015125
41118,88,PR0015124
41134,3,PR0015123
41164,2172,PR0001663
41171,4708,PR0001649
41183,3460,PR0001651
4120,168,PR0030304
41204,10108,PR0001662
41210,8500,PR0001528
41214,388,PR0001525
41215,312,PR0015122
41217,204,PR0015121
4122,168,PR0030307
41239,180,PR0001793
41240,111,PR0001790
41241,172,PR0001789
41242,4296,PR0001652
41243,6024,PR0001650
41245,111,PR0001647
41246,96,PR0001669
41247,5368,PR0001646
41248,4708,PR0001648
41249,50480,PR0001668
41250,74,PR0001671
41251,3573,PR0001670
41253,50480,PR0001667
41254,4392,PR0001666
41255,2552,PR0001664
41256,1472,PR0001711
41257,3014,PR0001657
41258,1224,PR0001738
41259,1224,PR0001529
41260,890,PR0001665
41261,890,PR0001532
41262,42,PR0001533
41263,110,PR0001672
41264,44,PR0001673
41265,294,PR0001676
41266,756,PR0001675
41267,128,PR0001674
41268,959,PR0001531
41269,959,PR0001709
41270,1700,PR0001710
41271,912,PR0001723
41272,88,PR0001725
41273,2034,PR0001724
41274,1472,PR0001539
41275,32,PR0001858
41276,1124,PR0001677
41277,4025,PR0001678
41278,165,PR0001536
41288,190,PR0015120
41293,6840,PR0015119
41296,1668,PR0015118
413,5225,PR0024298
41366,15552,PR0015107
41394,2450,PR0015105
41409,6780,PR0015102
41413,42,PR0001715
41414,0,PR0001712
41415,42,PR0001714
41416,51,PR0001713
41417,2595,PR0001716
41418,104,PR0001717
41419,3388,PR0001719
41420,180,PR0001720
41421,213,PR0001722
41422,111,PR0001721
41423,4249,PR0001769
41424,5775,PR0001770
41425,40525,PR0001857
41426,2450,PR0001767
41427,1944,PR0001772
41428,13281,PR0001773
41429,395,PR0001774
41430,66,PR0001775
41431,2152,PR0001766
41432,8600,PR0001765
41433,5775,PR0001764
41434,5775,PR0001763
41435,581,PR0001762
41436,0,PR0001707
41437,3120,PR0011228
41438,213,PR0001704
41439,100,PR0001553
41440,136,PR0001776
41441,4992,PR0001706
4146,0,PR0023923
41476,264,PR0015100
41484,4433,PR0015099
41496,15540,PR0015098
41497,1254,PR0015097
41498,1254,PR0015096
415,5225,PR0024297
41558,3780,PR0015093
41560,6870,PR0015092
41561,2595,PR0015091
41562,2595,PR0015090
41572,564,PR0015086
41587,522,PR0001556
41588,708,PR0001555
41589,399,PR0001547
4159,48,PR0023922
41590,990,PR0001548
41591,9747,PR0001779
41592,60,PR0001778
41593,786,PR0001761
41594,5496,PR0001728
41596,399,PR0001545
41597,9747,PR0001543
41598,399,PR0001546
41599,2040,PR0002555
41600,2040,PR0002554
41601,2040,PR0002553
41602,2040,PR0002552
41603,2040,PR0001898
41604,9747,PR0001897
41605,35557,PR0001896
41606,564,PR0002608
41607,564,PR0002609
41608,2460,PR0002610
41609,924,PR0002620
4161,2072,PR0003914
41610,2359,PR0002621
41611,7293,PR0002611
41612,7293,PR0002612
41613,53844,PR0002613
41614,4956,PR0002760
41615,1472,PR0002759
41616,2196,PR0002758
41617,2196,PR0002757
41618,3955,PR0002749
41619,81,PR0002614
4165,13,PR0023921
41682,105,PR0015085
41697,19880,PR0015089
417,5225,PR0024296
41732,23136,PR0002756
41733,63,PR0002755
41734,378,PR0002751
41735,4810,PR0002750
41736,108,PR0002754
41737,16790,PR0002748
41738,2056,PR0002746
41739,124,PR0002745
41740,4473,PR0002747
41741,108,PR0002744
41742,110,PR0002742
41743,124,PR0002739
41744,273,PR0002740
41745,33,PR0002753
41746,28,PR0002743
41761,5454,PR0015008
41766,2778,PR0015007
41823,6849,PR0015004
41824,8512,PR0015003
41852,63,PR0015001
41873,8019,PR0002455
41874,8512,PR0002454
41875,140,PR0002453
41876,60,PR0002452
41877,60,PR0002450
41878,70,PR0002521
41879,648,PR0002209
41880,2036,PR0002216
41881,300,PR0002218
41882,5370,PR0002217
41883,5768,PR0002215
41884,756,PR0002219
41885,76,PR0002220
41886,27,PR0002178
41887,7678,PR0002098
41888,21273,PR0015009
41889,3729,PR0002137
41890,5520,PR0002513
41891,3553,PR0002512
41893,2664,PR0002138
41894,11128,PR0002140
41895,11128,PR0002139
41896,2873,PR0002514
41897,329,PR0002106
41898,7260,PR0002104
41899,329,PR0002105
419,5225,PR0024295
41900,12206,PR0002107
41901,329,PR0002134
41902,580,PR0002594
41903,64,PR0002793
41904,5454,PR0003887
41906,21273,PR0003886
41907,12206,PR0002135
41908,17528,PR0002523
41932,1107,PR0015011
41950,23220,PR0015021
41961,23220,PR0003908
41977,812,PR0015014
41983,2022,PR0015015
41987,3627,PR0015016
41990,17528,PR0015020
41996,9590,PR0015017
42001,9590,PR0015018
42009,13390,PR0015019
42021,120,PR0002795
42022,100,PR0002794
42023,1107,PR0002791
42024,168,PR0002792
42025,370,PR0002796
42027,51,PR0002802
42028,812,PR0003889
42029,812,PR0003888
42030,2778,PR0003901
42031,17528,PR0003902
42033,7260,PR0021838
42034,12528,PR0002114
42035,847,PR0003905
42036,1380,PR0003917
42038,696,PR0003952
42039,7260,PR0002113
42040,3795,PR0003951
42041,13390,PR0002515
42042,22924,PR0003904
42043,1380,PR0003918
42044,54,PR0003899
42045,2601,PR0003906
42046,17478,PR0003909
42047,1760,PR0003900
42048,3280,PR0003962
42049,4356,PR0003891
42051,4986,PR0003898
42052,1107,PR0002786
42072,63,PR0015045
42073,24420,PR0015044
42074,24420,PR0015043
42078,942,PR0015047
42079,942,PR0015046
421,5225,PR0024293
42183,0,PR0003895
422,5225,PR0024294
42204,744,PR0015041
42205,950,PR0003916
42206,2988,PR0003953
42207,6900,PR0003892
42208,3808,PR0003893
42209,4650,PR0003897
42210,5346,PR0003896
42211,2888,PR0003894
42212,3938,PR0002765
42213,117,PR0002779
42214,2890,PR0002787
42215,4248,PR0002789
42216,4116,PR0002788
42217,2890,PR0002785
42218,4248,PR0002783
42219,4116,PR0002784
42220,4248,PR0002773
42221,117,PR0002780
42222,4116,PR0002774
42224,2646,PR0002778
42225,69212,PR0002777
42226,69212,PR0002775
42227,69212,PR0002776
42228,24420,PR0002770
42229,24420,PR0002769
42230,69212,PR0002772
42232,24420,PR0002768
42233,942,PR0002771
42234,24420,PR0002767
42235,3938,PR0002766
4231,168,PR0000079
42312,57,PR0011123
42314,160,PR0011122
42316,8,PR0011121
42318,165,PR0011120
42319,165,PR0011119
42320,1071,PR0011118
42322,52,PR0011117
42324,364,PR0011116
42326,364,PR0011115
42328,280,PR0011114
42329,280,PR0011113
42359,1620,PR0011142
42361,238,PR0011139
42363,238,PR0011140
42365,238,PR0011138
42366,238,PR0011137
42367,88,PR0011136
42369,116,PR0011135
42370,0,PR0011134
42373,0,PR0011133
42385,1620,PR0011127
42386,1620,PR0011126
42387,65,PR0011125
42388,312,PR0011124
42412,42,PR0011131
42413,45,PR0011130
42415,45,PR0011129
