code,node_id_old,node_id_new
PR0023304,8923,14322
PR0023303,8925,14323
PR0023302,8927,14324
PR0023301,8929,14325
PR0023286,8930,14326
PR0023300,8932,14327
PR0023299,8936,14328
PR0023298,8937,14329
PR0023288,8999,14337
PR0022691,9010,14338
PR0023283,9070,14342
PR0023282,9072,14343
PR0023279,9078,14346
PR0023278,9089,14347
PR0023276,9099,14348
PR0023273,9174,14349
PR0023272,9203,14350
PR0023271,9208,14351
PR0005486,9354,14372
PR0023261,9386,14374
PR0023259,9391,14376
PR0023257,9397,14378
PR0003074,9402,14379
PR0004202,9412,14381
PR0004208,9422,14382
PR0020251,9443,14383
PR0020082,9449,14384
PR0023247,9519,14395
PR0023245,9522,14396
PR0023244,9529,14397
PR0023243,9530,14398
PR0010074,9533,14399
PR0030258,9538,14400
PR0023235,9554,14401
PR0023233,9562,14402
PR0023232,9568,14405
PR0023216,9623,14417
PR0023215,9629,14418
PR0023213,9643,14420
PR0023212,9646,14421
PR0023208,9672,14422
PR0023204,9679,14423
PR0023194,9737,14430
PR0023193,9738,14431
PR0023192,9740,14432
PR0023182,9760,14443
PR0023181,9762,14444
PR0023180,9765,14445
PR0023179,9766,14446
PR0023176,9778,14449
PR0023174,9779,14450
PR0023175,9780,14451
PR0023173,9785,14452
PR0010275,46105,20791
PR0010276,46106,20792
PR0010279,46107,20793
PR0023166,9808,14459
PR0023165,9812,14460
PR0023163,9814,14461
PR0023164,9815,14462
PR0000357,9826,14463
PR0000358,9827,14464
PR0023160,9841,14465
PR0023159,9842,14466
PR0023158,9848,14467
PR0023151,9864,14474
PR0023150,9906,14475
PR0023148,9926,14476
PR0023149,9927,14477
PR0023146,9944,14478
PR0023145,9947,14479
PR0023144,9948,14480
PR0023135,9963,14488
PR0023136,9964,14489
PR0023134,9966,14490
PR0023133,9968,14491
PR0023132,9970,14492
PR0023131,9972,14493
PR0023130,9975,14494
PR0023123,10022,14501
PR0023122,10024,14502
PR0023121,10026,14503
PR0023120,10028,14504
PR0023117,10076,14505
PR0023118,10077,14506
PR0023116,10078,14507
PR0023113,10098,14508
PR0023107,10100,14509
PR0023105,10124,14516
PR0023103,10126,14517
PR0023102,10139,14518
PR0023101,10142,14519
PR0023099,10150,14520
PR0023100,10151,14521
PR0023098,10155,14522
PR0023097,10156,14523
PR0002128,11669,14524
PR0023092,10187,14530
PR0023090,10189,14531
PR0023089,10201,14532
PR0023088,10203,14533
PR0023087,10208,14534
PR0023086,10217,14535
PR0023085,10241,14536
PR0023074,10320,14545
PR0023073,10368,14546
PR0023072,10369,14547
PR0023071,10376,14548
PR0023070,10378,14549
PR0023068,10385,14550
PR0023069,10386,14551
PR0023058,10433,14562
PR0023055,10441,14563
PR0023056,10442,14564
PR0023053,10448,14565
PR0023054,10449,14566
PR0023052,10455,14567
PR0023051,10456,14568
PR0023044,10489,14575
PR0023043,10490,14576
PR0023042,10492,14577
PR0023041,10503,14578
PR0023039,10506,14579
PR0023040,10507,14580
PR0023037,10514,14582
PR0023028,10547,14591
PR0023026,10551,14593
PR0023025,10556,14594
PR0023024,10557,14595
PR0023023,10561,14596
PR0023021,10567,14597
PR0023022,10568,14598
PR0023014,10612,14606
PR0023012,10615,14607
PR0023011,10616,14608
PR0023010,10618,14609
PR0023009,10619,14610
PR0023008,10621,14611
PR0023007,10624,14612
PR0023006,10625,14613
PR0022992,10682,14625
PR0022991,10684,14626
PR0022990,10685,14627
PR0022989,10688,14628
PR0022987,10691,14629
PR0022988,10692,14630
PR0022982,10713,14631
PR0022981,10727,14632
PR0010251,46128,20805
PR0010253,46129,20806
PR0022971,10767,14638
PR0022970,10784,14640
PR0022969,10786,14641
PR0022968,10788,14642
PR0022967,10805,14643
PR0022966,10806,14644
PR0022965,10808,14645
PR0022953,10878,14658
PR0022951,10882,14659
PR0022950,10883,14660
PR0022948,10886,14662
PR0022947,10889,14663
PR0022942,10930,14664
PR0022940,10939,14667
PR0022931,10971,14676
PR0022930,10977,14677
PR0022929,10978,14678
PR0022928,10992,14679
PR0022926,10993,14680
PR0022927,10994,14681
PR0022925,11002,14682
PR0022904,11192,14691
PR0022903,11195,14692
PR0011098,11196,14693
PR0022902,11197,14694
PR0030256,11199,14695
PR0022901,11245,14696
PR0022899,11250,14697
PR0022896,11333,14698
PR0021496,11334,14699
PR0022895,11339,14700
PR0022888,11351,14706
PR0022887,11374,14708
PR0022886,11375,14709
PR0022885,11382,14710
PR0022884,11384,14712
PR0022883,11390,14713
PR0022882,11391,14714
PR0022881,11392,14715
PR0010255,46130,20807
PR0022430,11465,14726
PR0001333,11466,14727
PR0001332,11470,14728
PR0001327,11478,14729
PR0001329,11479,14730
PR0001331,11480,14731
PR0021466,11481,14732
PR0001330,11482,14733
PR0022872,11485,14734
PR0022854,11733,14743
PR0022853,11740,14744
PR0022852,11753,14745
PR0022851,11778,14746
PR0022850,11782,14747
PR0022849,11814,14748
PR0022847,11828,14750
PR0022846,11839,14751
PR0022836,11903,14761
PR0022821,12023,14773
PR0022820,12026,14774
PR0022816,12043,14778
PR0050027,12067,14780
PR0050026,12069,14782
PR0002184,12074,14783
PR0002050,12077,14784
PR0022784,12215,14811
PR0022779,12242,14819
PR0022777,12258,14820
PR0004060,12260,14821
PR0020450,12352,14822
PR0022761,12355,14823
PR0022760,12362,14824
PR0022759,12364,14825
PR0022758,12367,14826
PR0022757,12392,14827
PR0002337,12435,14836
PR0002338,12436,14837
PR0022741,12514,14839
PR0022740,12516,14840
PR0022739,12518,14841
PR0022737,12521,14842
PR0022738,12522,14843
PR0002224,12526,14844
PR0022734,12539,14847
PR0001239,12613,14857
PR0001238,12614,14858
PR0022724,12624,14859
PR0022721,12634,14861
PR0030244,12856,14862
PR0022722,12635,14863
PR0022720,12638,14864
PR0022719,12643,14865
PR0022706,12720,14877
PR0022705,12722,14878
PR0022701,12728,14881
PR0022702,12729,14882
PR0022699,12743,14883
PR0022698,12745,14884
PR0022693,12760,14885
PR0022692,12769,14886
PR0000565,12872,14898
PR0022682,12895,14900
PR0000355,12903,14901
PR0010749,12904,14902
PR0030240,13079,14914
PR0022666,13108,14915
PR0022665,13110,14916
PR0022663,13114,14918
PR0022652,13136,14929
PR0022650,13153,14930
PR0022649,13154,14931
PR0022639,13364,14933
PR0022636,13389,14934
PR0002075,13414,14936
PR0022632,13415,14937
PR0022630,13434,14939
PR0021136,13542,14947
PR0022616,13544,14948
PR0022610,13607,14949
PR0022612,13608,14950
PR0022608,13621,14951
PR0022607,13623,14952
PR0022606,13632,14953
PR0022604,13644,14954
PR0022603,13648,14955
PR0022591,13692,14963
PR0022592,13693,14964
PR0022590,13699,14966
PR0022588,13700,14967
PR0022586,13712,14970
PR0010421,13716,14971
PR0022584,13719,14972
PR0010424,13724,14973
PR0010426,13725,14974
PR0001456,13752,14980
PR0010456,13755,14981
PR0010457,13756,14982
PR0022583,13769,14983
PR0022569,14013,14986
PR0022566,14044,14988
PR0022562,14065,14989
PR0030092,14080,14991
PR0030091,14081,14992
PR0022507,14355,15000
PR0022505,14359,15001
PR0022506,14360,15002
PR0022504,14367,15003
PR0022503,14371,15004
PR0022502,14375,15005
PR0022501,14380,15006
PR0022500,14387,15007
PR0022493,14412,15015
PR0022491,14414,15016
PR0022490,14415,15017
PR0022485,14436,15022
PR0022484,14438,15023
PR0022483,14442,15024
PR0022481,14447,15025
PR0022482,14448,15026
PR0001099,14623,15034
PR0022464,14639,15035
PR0022463,14647,15036
PR0001397,14649,15037
PR0022461,14670,15039
PR0021492,14685,15040
PR0030230,14711,15041
PR0030232,14720,15044
PR0005246,14722,15045
PR0022442,14845,15058
PR0021698,14846,15059
PR0022440,14854,15060
PR0022441,14855,15061
PR0022439,14860,15062
PR0022438,14868,15063
PR0022437,14871,15064
PR0002901,14872,15065
PR0002900,14875,15066
PR0022434,14895,15073
PR0030205,16903,15074
PR0022433,14897,15075
PR0022431,14899,15076
PR0010069,14903,15077
PR0010031,14904,15078
PR0022428,14913,15080
PR0022357,15269,15141
PR0022426,14917,15081
PR0022412,14990,15088
PR0022411,14996,15090
PR0010206,15018,15091
PR0010195,15020,15093
PR0030016,15050,15095
PR0001184,15053,15097
PR0010177,15087,15100
PR0022401,15092,15101
PR0022400,15094,15102
PR0022399,15096,15103
PR0022390,15156,15109
PR0022389,15158,15110
PR0022388,15160,15111
PR0022387,15162,15112
PR0022385,15165,15113
PR0022386,15166,15114
PR0022384,15173,15115
PR0022383,15181,15116
PR0022382,15184,15117
PR0022377,15196,15123
PR0022376,15198,15124
PR0022375,15200,15125
PR0022374,15202,15126
PR0022373,15204,15127
PR0022372,15206,15128
PR0022371,15208,15129
PR0022370,15210,15130
PR0022363,15239,15138
PR0022362,15241,15139
PR0022361,15244,15140
PR0022354,15290,15143
PR0022355,15291,15144
PR0022353,15300,15145
PR0022352,15302,15146
PR0022351,15304,15147
PR0022350,15309,15148
PR0022344,15322,15155
PR0022342,15367,15156
PR0022341,15380,15157
PR0022340,15388,15158
PR0022337,15397,15159
PR0022336,15399,15160
PR0030017,15445,15161
PR0022328,15450,15162
PR0022327,15452,15163
PR0022326,15458,15164
PR0022324,15489,15170
PR0022322,15492,15171
PR0022323,15493,15172
PR0022321,15504,15173
PR0022320,15506,15174
PR0022319,15508,15175
PR0000951,15510,15176
PR0022318,15511,15177
PR0022316,15513,15178
PR0010262,46131,20808
PR0010257,46132,20809
PR0022309,15531,15185
PR0022308,15532,15186
PR0022307,15561,15187
PR0022306,15563,15188
PR0004217,15566,15189
PR0022305,15573,15190
PR0022304,15579,15191
PR0022303,15582,15192
PR0022302,15583,15193
PR0021114,15623,15200
PR0022285,15664,15201
PR0021637,15724,15202
PR0021636,15733,15203
PR0021634,15737,15204
PR0021633,15739,15205
PR0021629,15745,15206
PR0022284,15759,15207
PR0022283,15774,15208
PR0022274,15834,15215
PR0022273,15837,15216
PR0021112,15839,15217
PR0022596,15843,15218
PR0022271,15846,15219
PR0022270,15847,15220
PR0022269,15850,15221
PR0022268,15852,15222
PR0022261,16140,15231
PR0022258,16156,15233
PR0022257,16171,15234
PR0022254,16203,15235
PR0022253,16204,15236
PR0022248,16224,15237
PR0022246,16255,15238
PR0022245,16256,15239
PR0022234,16416,15246
PR0022233,16417,15247
PR0022232,16442,15248
PR0022231,16447,15249
PR0022230,16450,15250
PR0022229,16453,15251
PR0022228,16456,15252
PR0022227,16458,15253
PR0022226,16461,15255
PR0022216,16503,15263
PR0022215,16506,15264
PR0022214,16507,15265
PR0022211,16515,15268
PR0022210,16519,15269
PR0030223,16533,15270
PR0022207,16545,15271
PR0022205,16551,15272
PR0022197,16599,15281
PR0002181,16604,15282
PR0022194,16611,15283
PR0022195,16612,15284
PR0022193,16614,15285
PR0022192,16621,15286
PR0022190,16627,15287
PR0022188,16632,15289
PR0022189,16633,15290
PR0022182,16669,15296
PR0022179,16687,15299
PR0022178,16693,15300
PR0022177,16695,15301
PR0022175,16697,15302
PR0022176,16698,15303
PR0030222,16738,15304
PR0030221,16741,15305
PR0030219,16745,15307
PR0022165,16766,15314
PR0022164,16769,15315
PR0022163,16774,15316
PR0022162,16777,15317
PR0022161,16779,15318
PR0022159,16782,15319
PR0022160,16783,15320
PR0022158,16785,15321
PR0022157,16787,15322
PR0030211,16803,15328
PR0030210,16804,15329
PR0030209,16807,15330
PR0030208,16809,15331
PR0030207,16899,15332
PR0030204,16906,15333
PR0030203,16908,15334
PR0030201,16910,15335
PR0030202,16912,15336
PR0022062,17383,15377
PR0022054,17400,15378
PR0022053,17401,15379
PR0021588,17402,15380
PR0001259,17403,15381
PR0021595,17404,15382
PR0021619,17405,15383
PR0021715,17410,15384
PR0021716,17411,15385
PR0021914,17422,15386
PR0022009,17431,15392
PR0022027,17433,15393
PR0022026,17434,15394
PR0021809,17435,15395
PR0010577,17436,15396
PR0022047,17439,15397
PR0022045,17462,15398
PR0022044,17465,15399
PR0001799,17524,15407
PR0001798,17527,15408
PR0003680,17528,15409
PR0001931,17529,15410
PR0000250,17530,15411
PR0000429,17532,15413
PR0030050,17543,15415
PR0022035,17597,15419
PR0022034,17603,15420
PR0021076,17606,15421
PR0020118,17630,15427
PR0030156,17843,15428
PR0022014,17693,15439
PR0022010,17697,15440
PR0022007,17702,15441
PR0022006,17704,15442
PR0022005,17707,15443
PR0022004,17720,15444
PR0022001,17733,15445
PR0021991,17790,15452
PR0021989,17803,15454
PR0021988,17806,15455
PR0011153,17809,15456
PR0030153,17835,15457
PR0030133,17837,15458
PR0030132,17838,15459
PR0030157,17842,15460
PR0030155,17844,15461
PR0030146,17852,15469
PR0030145,17853,15470
PR0030144,17854,15471
PR0030143,17855,15472
PR0030142,17856,15473
PR0030141,17857,15474
PR0030140,17858,15475
PR0030139,17859,15476
PR0030129,17867,15484
PR0030128,17869,15485
PR0030127,17870,15486
PR0022036,17871,15487
PR0022033,17873,15488
PR0030109,17877,15489
PR0030120,17890,15490
PR0030119,17891,15491
PR0030110,17900,15500
PR0030108,17901,15501
PR0030107,17902,15502
PR0030106,17903,15503
PR0030105,17904,15504
PR0030104,17905,15505
PR0030102,17906,15506
PR0030101,17907,15507
PR0030099,17908,15508
PR0030081,17915,15515
PR0030080,17916,15516
PR0030078,17918,15518
PR0030077,17919,15519
PR0021987,17927,15520
PR0021986,17929,15521
PR0021985,17933,15522
PR0021983,17940,15523
PR0021974,17974,15532
PR0001569,18000,15533
PR0021970,18011,15534
PR0021961,18152,15536
PR0021960,18155,15537
PR0021958,18164,15538
PR0021959,18165,15539
PR0021956,18171,15540
PR0021955,18181,15541
PR0021949,18215,15547
PR0021948,18216,15548
PR0021947,18237,15549
PR0021946,18282,15550
PR0030076,19628,15551
PR0021945,18285,15552
PR0001447,18288,15553
PR0021944,18291,15554
PR0021935,18339,15562
PR0021936,18340,15563
PR0021934,18350,15564
PR0010486,18354,15565
PR0021933,18383,15566
PR0021932,18405,15567
PR0021931,18408,15568
PR0021930,18412,15570
PR0021920,18509,15580
PR0021919,18511,15581
PR0021918,18513,15582
PR0021916,18519,15583
PR0021915,18521,15584
PR0021912,18550,15585
PR0020939,18560,15586
PR0021906,18579,15587
PR0021878,18690,15595
PR0021877,18692,15596
PR0021876,18693,15597
PR0021875,18694,15598
PR0021874,18696,15599
PR0021873,18697,15600
PR0021872,18698,15601
PR0021871,18699,15602
PR0021864,18719,15609
PR0010178,18782,15631
PR0021540,18787,15632
PR0021541,18788,15633
PR0021842,18807,15635
PR0021840,18821,15636
PR0021841,18830,15637
PR0021839,18838,15638
PR0021832,18882,15647
PR0010188,18963,15648
PR0010190,18967,15649
PR0021766,19157,15690
PR0021765,19246,15691
PR0000616,19248,15692
PR0002108,24308,15693
PR0021743,19252,15694
PR0021764,19253,15695
PR0021757,19263,15701
PR0021758,19264,15702
PR0021755,19269,15703
PR0021756,19270,15704
PR0021754,19271,15705
PR0021753,19273,15706
PR0021752,19275,15707
PR0021751,19276,15708
PR0021750,19277,15709
PR0021740,19316,15716
PR0021736,19336,15717
PR0021734,19338,15718
PR0021732,19354,15719
PR0021730,19355,15720
PR0021731,19356,15721
PR0021727,19367,15723
PR0021728,19368,15724
PR0021709,19408,15732
PR0021708,19409,15733
PR0021707,19411,15734
PR0021706,19413,15735
PR0021705,19416,15736
PR0021704,19432,15737
PR0021702,19439,15738
PR0021703,19440,15739
PR0021701,19442,15740
PR0021669,19557,15747
PR0021668,19558,15748
PR0021667,19561,15749
PR0021666,19565,15750
PR0021665,19569,15751
PR0021663,19576,15753
PR0021661,19581,15754
PR0021662,19582,15755
PR0021660,19583,15756
PR0021653,19599,15763
PR0021651,19600,15764
PR0021650,19603,15765
PR0021649,19604,15766
PR0021648,19606,15767
PR0021646,19608,15768
PR0021645,19609,15769
PR0021644,19611,15770
PR0030075,19630,15777
PR0021628,19636,15778
PR0021626,19639,15779
PR0021627,19640,15780
PR0021617,19763,15781
PR0021616,19764,15782
PR0021615,19765,15783
PR0021614,19766,15784
PR0021598,19817,15798
PR0021586,19899,15807
PR0021585,19900,15808
PR0030073,19908,15809
PR0030072,19911,15810
PR0030071,19912,15811
PR0021545,20031,15846
PR0021539,20058,15847
PR0021529,20102,15855
PR0021528,20105,15856
PR0021520,20137,15863
PR0021521,20138,15864
PR0021519,20141,15865
PR0021518,20144,15866
PR0021517,20147,15867
PR0021516,20148,15868
PR0021515,20155,15869
PR0021513,20160,15870
PR0021102,23986,16154
PR0030069,20191,15877
PR0021507,20192,15878
PR0021508,20193,15879
PR0021505,20194,15880
PR0021506,20195,15881
PR0021503,20204,15882
PR0021502,20210,15883
PR0021501,20211,15884
PR0021500,20233,15885
PR0005277,20318,15892
PR0030010,20320,15893
PR0030008,20323,15894
PR0005563,20325,15895
PR0005555,20331,15896
PR0030067,20336,15897
PR0021489,20351,15898
PR0021488,20352,15899
PR0021487,20362,15900
PR0021482,20389,15906
PR0021480,20391,15907
PR0021479,20393,15908
PR0021473,20420,15909
PR0021465,20437,15912
PR0021464,20444,15913
PR0021463,20458,15914
PR0021462,20521,15915
PR0021436,21091,15936
PR0021431,21109,15937
PR0021414,21473,15946
PR0021413,21543,15947
PR0010581,21567,15951
PR0010580,21569,15952
PR0021408,21625,15953
PR0021407,21628,15954
PR0021406,21631,15955
PR0010267,46161,20821
PR0021400,21726,15961
PR0021399,21738,15962
PR0021398,21740,15963
PR0021397,21806,15964
PR0021396,21808,15965
PR0021395,21810,15966
PR0021394,21813,15967
PR0021393,21816,15968
PR0021392,21819,15969
PR0021384,21926,15976
PR0050022,21936,15977
PR0021383,21950,15978
PR0021382,21951,15979
PR0021381,21953,15980
PR0021380,21955,15981
PR0021379,21958,15982
PR0021378,21960,15983
PR0021377,21971,15984
PR0021361,22021,15992
PR0021360,22023,15993
PR0021359,22025,15994
PR0021357,22027,15995
PR0021356,22028,15996
PR0021355,22029,15997
PR0021354,22030,15998
PR0021353,22031,15999
PR0021352,22032,16000
PR0021346,22057,16008
PR0021345,22061,16009
PR0021344,22064,16010
PR0021343,22067,16011
PR0021342,22070,16012
PR0021341,22073,16013
PR0021340,22076,16014
PR0021331,22102,16022
PR0021332,22103,16023
PR0021304,22169,16024
PR0021303,22170,16025
PR0021298,22298,16028
PR0021297,22301,16029
PR0021296,22309,16030
PR0021295,22315,16031
PR0021287,22345,16039
PR0021286,22352,16040
PR0021285,22357,16041
PR0021284,22361,16042
PR0021283,22366,16043
PR0021282,22371,16044
PR0021281,22377,16045
PR0021280,22384,16046
PR0021272,22422,16054
PR0021271,22427,16055
PR0021270,22429,16056
PR0021269,22435,16057
PR0021267,22441,16058
PR0021268,22442,16059
PR0021266,22461,16060
PR0021265,22465,16061
PR0021264,22470,16062
PR0021259,22571,16069
PR0021258,22583,16070
PR0021257,22589,16071
PR0021255,22590,16072
PR0021256,22593,16073
PR0021243,22628,16074
PR0021242,22630,16075
PR0021241,22632,16076
PR0021240,22634,16078
PR0021235,22650,16084
PR0021234,22652,16085
PR0021233,22654,16086
PR0021231,22658,16087
PR0021230,22662,16088
PR0021229,22665,16089
PR0021228,22669,16090
PR0021209,23507,16091
PR0021208,23509,16092
PR0021202,23523,16098
PR0021201,23525,16099
PR0021200,23527,16100
PR0021199,23529,16101
PR0021198,23531,16102
PR0021195,23537,16105
PR0021194,23542,16106
PR0021193,23543,16107
PR0021187,23565,16114
PR0021186,23570,16115
PR0021185,23573,16116
PR0021184,23574,16117
PR0021183,23580,16118
PR0021181,23584,16119
PR0021180,23586,16120
PR0021179,23588,16121
PR0021162,23769,16136
PR0021160,23781,16138
PR0011011,23791,16139
PR0021159,23792,16140
PR0020408,23812,16141
PR0021142,23814,16142
PR0021141,23817,16143
PR0021118,23827,16144
PR0021117,23839,16145
PR0021106,23923,16152
PR0021104,23978,16153
PR0021101,24024,16155
PR0021100,24028,16156
PR0021099,24032,16157
PR0002323,24183,16161
PR0021077,24249,16162
PR0005124,24266,16163
PR0002155,24267,16164
PR0005274,24268,16165
PR0002136,24301,16171
PR0002109,24313,16172
PR0002110,24322,16173
PR0002111,24329,16174
PR0002112,24336,16175
PR0002133,24344,16176
PR0005275,24350,16177
PR0002132,24353,16178
PR0002131,24358,16179
PR0002130,24367,16180
PR0002345,24389,16187
PR0002344,24398,16188
PR0002341,24399,16189
PR0002488,24400,16190
PR0005120,24401,16191
PR0005121,24402,16192
PR0004785,24404,16193
PR0005332,24408,16195
PR0005333,24410,16196
PR0005342,24429,16204
PR0005343,24430,16205
PR0005344,24432,16206
PR0005345,24433,16207
PR0005006,24435,16208
PR0005008,24437,16209
PR0005007,24438,16210
PR0005012,24444,16212
PR0021072,24465,16221
PR0021054,24510,16223
PR0002340,24521,16224
PR0004520,24527,16225
PR0002487,24528,16226
PR0004519,24529,16227
PR0004531,24533,16228
PR0005122,24534,16229
PR0004532,24535,16230
PR0005119,24538,16231
PR0004544,24553,16237
PR0004554,24563,16238
PR0004552,24567,16240
PR0004551,24569,16241
PR0004550,24571,16242
PR0005350,24577,16243
PR0004549,24578,16244
PR0004567,24581,16245
PR0004568,24584,16246
PR0004674,24587,16247
PR0030051,24616,16256
PR0005118,24617,16257
PR0005273,24619,16259
PR0005272,24621,16261
PR0005271,24622,16262
PR0005270,24623,16263
PR0005269,24624,16264
PR0005268,24625,16265
PR0005189,24633,16266
PR0021045,24776,16328
PR0021044,24778,16329
PR0021043,24780,16330
PR0021042,24783,16331
PR0021041,24785,16332
PR0021040,24787,16333
PR0021039,24789,16334
PR0021038,24790,16335
PR0021037,24792,16336
PR0021031,24807,16343
PR0021030,24810,16344
PR0021029,24812,16345
PR0021028,24814,16346
PR0021027,24815,16347
PR0002177,25589,16464
PR0021015,24841,16348
PR0021014,24843,16349
PR0020987,24903,16350
PR0020980,24914,16357
PR0020979,24916,16358
PR0020978,24918,16359
PR0020977,24919,16360
PR0020976,24921,16361
PR0020975,24923,16362
PR0020974,24925,16363
PR0020973,24938,16364
PR0010266,46162,20822
PR0010265,46163,20823
PR0010264,46169,20824
PR0010305,46200,20837
PR0020965,24949,16372
PR0020964,24950,16373
PR0020963,24951,16374
PR0020962,24953,16375
PR0003937,24954,16376
PR0020961,24956,16377
PR0020960,24958,16378
PR0020944,24997,16379
PR0020943,25027,16381
PR0021320,25072,16389
PR0020935,25084,16390
PR0020934,25086,16391
PR0020933,25087,16392
PR0020932,25089,16393
PR0020931,25091,16394
PR0020930,25093,16395
PR0020929,25095,16396
PR0020928,25097,16397
PR0020922,25109,16403
PR0020920,25111,16404
PR0020921,25112,16405
PR0020919,25116,16406
PR0009360,531,22833
PR0020918,25118,16407
PR0020916,25120,16408
PR0020917,25121,16409
PR0020915,25122,16410
PR0020908,25136,16417
PR0020907,25138,16418
PR0020906,25139,16419
PR0020905,25141,16420
PR0020904,25143,16421
PR0020903,25145,16422
PR0020902,25146,16423
PR0020891,25165,16424
PR0020869,25203,16432
PR0020868,25205,16433
PR0020867,25207,16434
PR0009116,535,22834
PR0020866,25208,16435
PR0020865,25210,16436
PR0020864,25213,16437
PR0020863,25215,16438
PR0020862,25217,16439
PR0020843,25247,16445
PR0020841,25257,16446
PR0020840,25259,16447
PR0020839,25260,16448
PR0020837,25261,16449
PR0020838,25262,16450
PR0020822,25306,16451
PR0020821,25361,16452
PR0002182,25556,16461
PR0002180,25565,16462
PR0002179,25581,16463
PR0002170,25610,16467
PR0002169,25616,16468
PR0002167,25628,16469
PR0002166,25634,16470
PR0002343,25688,16478
PR0002159,25695,16479
PR0002158,25700,16480
PR0002156,25706,16481
PR0002157,25707,16482
PR0020813,25709,16483
PR0000789,25718,16484
PR0020812,25726,16485
PR0020811,25727,16486
PR0020780,25827,16507
PR0020777,25833,16510
PR0020776,25835,16511
PR0020775,25837,16512
PR0020773,25839,16513
PR0020774,25840,16514
PR0020772,25842,16515
PR0020771,25843,16516
PR0020759,25925,16524
PR0020758,25926,16525
PR0020757,25927,16526
PR0020756,25928,16527
PR0020755,25929,16528
PR0020754,25930,16529
PR0020753,25931,16530
PR0020752,25932,16531
PR0020751,25933,16532
PR0020744,26009,16539
PR0020743,26012,16540
PR0020742,26013,16541
PR0020740,26015,16542
PR0020738,26016,16543
PR0020737,26019,16544
PR0020736,26020,16545
PR0020734,26024,16547
PR0020733,26027,16548
PR0020732,26029,16549
PR0020727,26038,16555
PR0021311,26043,16558
PR0021310,26044,16559
PR0021309,26045,16560
PR0021308,26046,16561
PR0021307,26048,16562
PR0021306,26050,16563
PR0021305,26052,16564
PR0002916,26057,16565
PR0020565,26058,16566
PR0004937,26120,16573
PR0004920,26121,16574
PR0004930,26122,16575
PR0004931,26123,16576
PR0004932,26124,16577
PR0004934,26125,16578
PR0004933,26127,16579
PR0004938,26128,16580
PR0004921,26129,16581
PR0010293,46205,20838
PR0004907,26142,16589
PR0004880,26143,16590
PR0004910,26144,16591
PR0004911,26145,16592
PR0004913,26146,16593
PR0004914,26147,16594
PR0004917,26148,16595
PR0004912,26149,16597
PR0004916,26150,16598
PR0004946,26159,16604
PR0004945,26160,16605
PR0004939,26161,16606
PR0004940,26162,16607
PR0004942,26164,16608
PR0004944,26165,16609
PR0004943,26166,16610
PR0004948,26168,16611
PR0004949,26169,16612
PR0010291,46216,20839
PR0004867,26177,16619
PR0004870,26179,16622
PR0004869,26180,16623
PR0004865,26185,16624
PR0004876,26186,16625
PR0004875,26187,16626
PR0004874,26189,16627
PR0004873,26191,16628
PR0005047,26200,16634
PR0004879,26201,16635
PR0004882,26202,16636
PR0004883,26203,16637
PR0004884,26204,16638
PR0004886,26205,16639
PR0004889,26206,16640
PR0004888,26208,16641
PR0004887,26210,16642
PR0005046,26217,16648
PR0004959,26218,16649
PR0004976,26219,16650
PR0004958,26220,16651
PR0004969,26221,16652
PR0004973,26222,16653
PR0004977,26223,16654
PR0004956,26224,16655
PR0004955,26225,16656
PR0004974,26231,16662
PR0005024,26234,16663
PR0005021,26235,16664
PR0005020,26236,16665
PR0005015,26237,16666
PR0005018,26238,16667
PR0005019,26239,16668
PR0004953,26248,16677
PR0004954,26249,16678
PR0004986,26250,16679
PR0004985,26251,16680
PR0004984,26253,16681
PR0005014,26254,16682
PR0004994,26255,16683
PR0004993,26256,16684
PR0004992,26257,16685
PR0004998,26258,16686
PR0005010,26267,16693
PR0005009,26268,16694
PR0004999,26269,16695
PR0005000,26270,16696
PR0004678,26271,16697
PR0004677,26273,16698
PR0007675,26275,16699
PR0004676,26276,16700
PR0004686,26278,16701
PR0004890,26286,16708
PR0004885,26287,16709
PR0004853,26289,16710
PR0004836,26290,16711
PR0004843,26291,16712
PR0004842,26292,16713
PR0004838,26293,16714
PR0004839,26294,16715
PR0004841,26295,16716
PR0004893,26304,16723
PR0004892,26305,16724
PR0004891,26307,16725
PR0004849,26308,16726
PR0004852,26309,16727
PR0004896,26310,16728
PR0004897,26312,16729
PR0004898,26314,16730
PR0004899,26315,16731
PR0010290,46217,20840
PR0004687,26321,16737
PR0004684,26322,16738
PR0004682,26323,16739
PR0004680,26325,16740
PR0004681,26328,16741
PR0004679,26329,16742
PR0004991,26330,16743
PR0004990,26331,16744
PR0004995,26332,16745
PR0004744,26342,16752
PR0004749,26343,16753
PR0004740,26344,16754
PR0004745,26345,16755
PR0004746,26347,16756
PR0004747,26348,16757
PR0004750,26349,16758
PR0004754,26351,16759
PR0004752,26352,16760
PR0004690,26356,16763
PR0004764,26362,16768
PR0004765,26363,16769
PR0004769,26364,16770
PR0004767,26365,16771
PR0004768,26368,16773
PR0004772,26369,16774
PR0004771,26370,16775
PR0004774,26373,16776
PR0004776,26383,16783
PR0004777,26384,16784
PR0004759,26386,16785
PR0004760,26387,16786
PR0004766,26389,16787
PR0004762,26392,16788
PR0004763,26393,16789
PR0004758,26394,16790
PR0004761,26395,16791
PR0010313,46261,20853
PR0004593,26402,16798
PR0005030,26403,16799
